"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.70744875889578,0.717,0.225,0,"19","Spef1"
0,1.50559594738203,0.739,0.247,0,"19","Ppp1r14c"
0,1.32013616912271,0.787,0.296,0,"19","Pkib"
0,1.51401652807429,0.749,0.258,0,"19","Rnf128"
0,1.33957423215703,0.777,0.289,0,"19","Gnao1"
0,1.46970163273931,0.841,0.354,0,"19","Aig1"
0,1.71972664829815,1,0.514,0,"19","Stoml3"
0,1.81379826882095,0.688,0.202,0,"19","Ccdc30"
0,1.23866192022639,0.913,0.428,0,"19","Camk2d"
0,1.46656827425631,0.983,0.498,0,"19","Myo6"
0,1.60661312658692,0.71,0.225,0,"19","AC109619.1"
0,1.22723247031999,0.929,0.445,0,"19","Clstn1"
0,1.80852467014366,0.684,0.201,0,"19","Cend1"
0,1.65979200785784,0.711,0.228,0,"19","Fmn2"
0,1.54152390386822,0.75,0.267,0,"19","Kcnma1"
0,1.34158675033205,0.98,0.497,0,"19","Cystm1"
0,1.66969610043613,0.707,0.225,0,"19","Ccdc39"
0,1.25616114335572,0.843,0.361,0,"19","Ank3"
0,0.527223755590659,0.76,0.279,0,"19","Stmn2"
0,1.62240590564437,0.714,0.234,0,"19","Map1a"
0,1.51928428452014,0.773,0.294,0,"19","Cfap298"
0,1.68395801580381,0.697,0.218,0,"19","Mapk10"
0,1.62685703254336,0.698,0.219,0,"19","Syt7"
0,1.3900742032035,0.804,0.326,0,"19","Cep290"
0,1.62444874580453,0.699,0.221,0,"19","Pifo"
0,1.6408138160576,0.726,0.249,0,"19","Slc8a1"
0,1.46010862401158,0.764,0.288,0,"19","Rp2"
0,1.52001252543607,0.726,0.25,0,"19","Cplx2"
0,1.73287807726581,0.686,0.214,0,"19","Sept3"
0,1.75163182129622,0.668,0.197,0,"19","5730403I07Rik"
0,1.18326085172777,0.931,0.461,0,"19","Strbp"
0,1.63369768624905,0.69,0.22,0,"19","Pak3"
0,1.75032124118062,0.665,0.196,0,"19","Nxnl2"
0,1.64840079751084,0.999,0.53,0,"19","Gng13"
0,1.38579371866724,0.718,0.25,0,"19","Plxna4"
0,1.26436335723342,0.971,0.503,0,"19","Cmip"
0,1.66875067313459,0.684,0.218,0,"19","Celf4"
0,1.42374912891723,0.745,0.279,0,"19","Rufy2"
0,1.70812703949863,0.668,0.203,0,"19","Riiad1"
0,1.15892042873871,0.902,0.437,0,"19","Tspan3"
0,1.30263529572821,0.839,0.374,0,"19","Cfap20"
0,1.37643073761502,0.97,0.505,0,"19","Hmgn3"
0,1.47117092478523,0.71,0.246,0,"19","Gm13648"
0,1.9873753976549,0.968,0.505,0,"19","S100a5"
0,1.45487408853995,0.702,0.239,0,"19","Rnf182"
0,1.55758709091095,0.689,0.227,0,"19","Ttll3"
0,1.14051834093677,0.911,0.45,0,"19","Ivns1abp"
0,1.47408550571779,0.689,0.228,0,"19","Stmn4"
0,1.17506968369808,0.81,0.35,0,"19","Rabgap1l"
0,1.71982781620725,0.654,0.195,0,"19","Scg3"
0,1.51782577650602,0.701,0.242,0,"19","Pkia"
0,1.69425907730934,0.66,0.202,0,"19","Syp"
0,0.982719928391312,0.715,0.258,0,"19","Arhgdig"
0,1.5626332125924,0.67,0.214,0,"19","Nxph3"
0,1.64137567815026,0.68,0.224,0,"19","Srcin1"
0,1.40151870084302,0.76,0.306,0,"19","Rab28"
0,1.49597013152685,0.694,0.24,0,"19","Mcf2l"
0,1.43337816583084,0.701,0.247,0,"19","Ppp1r1a"
0,1.47255396081209,0.716,0.265,0,"19","Ift81"
0,1.40403507870838,0.739,0.289,0,"19","Exoc6b"
0,0.896003556365211,0.986,0.536,0,"19","Ebf1"
0,1.73274736007083,0.647,0.198,0,"19","Erich3"
0,1.37661358679452,0.774,0.327,0,"19","Cbx4"
0,1.38006694412534,0.724,0.277,0,"19","Kif3a"
0,1.73870297399556,0.636,0.191,0,"19","Ksr2"
0,1.74943472430565,0.645,0.201,0,"19","Lrrn1"
0,1.47220938672919,0.647,0.203,0,"19","Dynlrb2"
0,1.12101688343365,0.914,0.471,0,"19","Selenot"
0,1.44526186100811,0.671,0.23,0,"19","Bex2"
0,1.76530921990674,0.629,0.189,0,"19","BC051077"
0,1.60822984071214,0.65,0.211,0,"19","Gdap1"
0,1.44373239368779,0.686,0.247,0,"19","Slc4a4"
0,1.81786536807352,0.623,0.184,0,"19","Wdr54"
0,1.62401680108165,0.641,0.202,0,"19","Cdkl4"
0,1.77438427673951,0.623,0.185,0,"19","Dnm1"
0,1.67543533715648,0.633,0.195,0,"19","Stxbp5l"
0,1.72345912838601,0.63,0.193,0,"19","Dner"
0,1.55106111160419,0.639,0.202,0,"19","1700016K19Rik"
0,1.35103448161454,0.684,0.251,0,"19","Limch1"
0,1.77066040519411,0.619,0.19,0,"19","B230369F24Rik"
0,1.39056516020079,0.695,0.267,0,"19","Lman2l"
0,1.11876369723273,0.934,0.509,0,"19","Prrc2b"
0,1.50948497030119,0.653,0.228,0,"19","Ccp110"
0,1.79322936960575,0.597,0.173,0,"19","Elmod1"
0,0.973772549451931,0.967,0.543,0,"19","Ldhb"
0,1.61043135224771,0.63,0.207,0,"19","Ccdc157"
0,1.3672552290224,0.715,0.292,0,"19","Dbndd2"
0,1.71132984590894,0.609,0.186,0,"19","Iqub"
0,1.36039749300767,0.677,0.255,0,"19","Rbm15b"
0,1.4436764713891,0.684,0.262,0,"19","Kif1bp"
0,1.1523058949301,0.932,0.511,0,"19","Dynll2"
0,1.40683207106873,0.623,0.202,0,"19","Spock2"
0,1.42411403086121,0.641,0.221,0,"19","Kcna2"
0,1.31568158821537,0.713,0.294,0,"19","Grsf1"
0,1.63205540297054,0.614,0.195,0,"19","Iqcg"
0,1.57423380820359,0.631,0.213,0,"19","Kcnb1"
0,1.51458300469205,0.651,0.233,0,"19","Dync2h1"
0,2.040837310081,0.556,0.138,0,"19","Gldc"
0,1.64404719037254,0.612,0.195,0,"19","A430035B10Rik"
0,1.41024289118546,0.623,0.207,0,"19","Emx2"
0,1.64307816613085,0.598,0.182,0,"19","Meig1"
0,1.59355108504798,0.616,0.2,0,"19","Kcnmb2"
0,1.54344660936518,0.618,0.203,0,"19","Kif5a"
0,1.39946503304357,0.651,0.237,0,"19","Srgap1"
0,1.80583771267257,0.579,0.165,0,"19","Scn4b"
0,1.45373770996219,0.643,0.23,0,"19","Mapk8ip1"
0,1.48406078675371,0.639,0.227,0,"19","Tmem107"
0,1.70655288995769,0.779,0.369,0,"19","Pcp4l1"
0,1.72939079430534,0.583,0.173,0,"19","Cfap206"
0,1.65320756801882,0.597,0.188,0,"19","Slc4a8"
0,1.07154240912256,0.92,0.513,0,"19","Nudc"
0,1.79152393905429,0.567,0.16,0,"19","Ccdc33"
0,1.60182997407462,0.6,0.194,0,"19","Scrn1"
0,1.07247641466662,0.951,0.546,0,"19","Adipor1"
0,1.40592785570582,0.663,0.259,0,"19","Ndrg3"
0,1.6691850784046,0.586,0.182,0,"19","A830018L16Rik"
0,1.60933197108629,0.59,0.186,0,"19","Tmem178b"
0,1.37487752892188,0.626,0.223,0,"19","Cacna2d1"
0,1.53284956546202,0.621,0.218,0,"19","Morn2"
0,1.46645793068135,0.625,0.222,0,"19","Rfx3"
0,1.6206485140852,0.597,0.194,0,"19","Ttc9"
0,1.92911987359659,0.545,0.144,0,"19","Hcn2"
0,1.48227866229292,0.623,0.222,0,"19","Arhgef28"
0,1.60590165973476,0.601,0.201,0,"19","Magi2"
0,1.67782281202321,0.581,0.181,0,"19","Lingo1"
0,1.51323028387477,0.616,0.217,0,"19","Dusp8"
0,1.56824844736282,0.603,0.206,0,"19","Cdkl2"
0,1.59830106888158,0.579,0.182,0,"19","Ppp2r2c"
0,1.53730157204271,0.602,0.206,0,"19","Cldn9"
0,1.47949572222676,0.606,0.212,0,"19","Btbd8"
0,1.53552709549289,0.606,0.212,0,"19","Arl6"
0,1.2112646817504,0.982,0.589,0,"19","Chchd10"
0,1.46712409526558,0.997,0.605,0,"19","Tshz2"
0,1.03347804745657,0.953,0.562,0,"19","Pgam1"
0,1.45710511265511,0.61,0.22,0,"19","Apbb1"
0,1.74893390773827,0.547,0.158,0,"19","Tex52"
0,1.77093139693418,0.549,0.161,0,"19","Gm13589"
0,1.62437907099505,0.583,0.195,0,"19","Rnf150"
0,1.49903166215262,0.598,0.211,0,"19","Ptdss2"
0,1.82837116952123,0.541,0.156,0,"19","Map3k19"
0,1.74090321577756,0.551,0.166,0,"19","5330413P13Rik"
0,1.72696903617095,0.547,0.162,0,"19","Armh4"
0,1.87562524694705,0.53,0.145,0,"19","Ncam2"
0,1.74457656017368,0.544,0.16,0,"19","Uckl1os"
0,1.5391891880673,0.584,0.2,0,"19","Nsmf"
0,2.26692279220832,0.541,0.16,0,"19","Dlg2"
0,1.48919594458662,0.593,0.212,0,"19","Dtna"
0,1.53842668470348,0.999,0.62,0,"19","Ckb"
0,1.70165984596192,0.545,0.167,0,"19","Fhad1"
0,1.4682950622051,0.561,0.185,0,"19","Cfap126"
0,1.60385447624541,0.548,0.173,0,"19","Pth2"
0,1.49671902299936,0.558,0.187,0,"19","Tmod2"
0,1.80774841960468,0.526,0.155,0,"19","Dnajb13"
0,1.28659575888706,1,0.629,0,"19","Tuba1a"
0,1.51663371006059,0.563,0.192,0,"19","Glb1l2"
0,1.60365064160949,0.544,0.174,0,"19","Scn3b"
0,1.70867661035824,0.526,0.156,0,"19","Ccdc40"
0,1.64679470461801,0.553,0.184,0,"19","Usp21"
0,1.0816860182349,0.973,0.604,0,"19","Msi2"
0,1.54084371182221,0.554,0.186,0,"19","Add2"
0,1.29815586986751,0.999,0.631,0,"19","Map1b"
0,1.89739965061877,0.515,0.148,0,"19","Trim45"
0,1.72682088679628,0.518,0.151,0,"19","Jhy"
0,1.54136388986754,0.554,0.188,0,"19","Ccpg1os"
0,1.71685900299037,0.523,0.159,0,"19","Brinp2"
0,1.15941165758528,0.981,0.617,0,"19","Saraf"
0,1.59700204142719,0.544,0.183,0,"19","Otud3"
0,1.60642892781263,0.534,0.174,0,"19","Lrrc10b"
0,1.55317940199896,0.527,0.167,0,"19","Drc1"
0,1.64147806606394,0.527,0.167,0,"19","Dtx1"
0,1.7940993090861,0.513,0.153,0,"19","Abhd3"
0,1.6612070395642,0.517,0.158,0,"19","Saxo2"
0,1.05711077360793,0.953,0.596,0,"19","Ppp1r14b"
0,1.66226816608818,0.518,0.162,0,"19","Sult4a1"
0,1.67788377793083,0.514,0.16,0,"19","Rab36"
0,1.84674327327974,0.488,0.135,0,"19","Chgb"
0,1.70779027205002,0.508,0.157,0,"19","Galnt14"
0,1.83084337957076,0.472,0.134,0,"19","Syt4"
0,1.64885080141305,0.489,0.152,0,"19","Lingo2"
0,1.77672319495678,0.465,0.134,0,"19","Togaram2"
0,1.8977462212508,0.453,0.123,0,"19","2010204K13Rik"
0,1.67071905221581,0.476,0.146,0,"19","Armc2"
0,1.72150235666393,0.47,0.142,0,"19","Fam81a"
0,1.75884307227529,0.453,0.126,0,"19","Stmnd1"
0,1.77431252393485,0.462,0.135,0,"19","Sec14l5"
0,1.74833770678509,0.461,0.135,0,"19","Apba2"
0,2.13891923594166,0.421,0.096,0,"19","Cidea"
0,1.88286921988186,0.442,0.123,0,"19","Mt3"
0,1.72795791526902,0.446,0.131,0,"19","Galnt17"
0,1.89641109438,0.426,0.113,0,"19","Ppp1r42"
0,1.78736416332364,0.441,0.129,0,"19","1700001L19Rik"
0,1.0882288141497,0.976,0.676,0,"19","Ndufv3"
0,1.02078569614942,0.99,0.692,0,"19","Ube2s"
0,1.87239653074359,0.402,0.107,0,"19","Atp8b3"
0,0.966718563575186,0.969,0.686,0,"19","Gabarapl2"
0,0.950976521926124,0.999,0.72,0,"19","Atp1b1"
0,2.05443988366974,0.347,0.084,0,"19","Gm13499"
0,1.41123616842662,0.999,0.743,0,"19","Gnb1"
0,1.14831073770949,0.993,0.751,0,"19","Tubb4b"
0,2.46763913742298,0.275,0.051,0,"19","Mdga2"
0,0.915910392134822,0.992,0.8,0,"19","Pafah1b1"
0,1.0487427072298,0.999,0.809,0,"19","Aplp2"
0,0.973347484411347,0.997,0.903,0,"19","Hint1"
0,1.20880778935443,1,0.912,0,"19","Calm2"
0,1.5203693521221,1,0.968,0,"19","Calm1"
1.97626258336499e-323,1.66726911913092,0.477,0.147,4.96615024573787e-319,"19","Mpp2"
2.96439387504748e-323,1.602925059146,0.526,0.174,7.44922536860681e-319,"19","Kazn"
1.18575755001899e-322,1.59852651037821,0.503,0.16,2.97969014744272e-318,"19","Hrk"
8.89318162514244e-322,1.77976735177184,0.44,0.129,2.23476761058204e-317,"19","Kcna5"
1.19563886293582e-321,1.51943618095555,0.547,0.184,3.00452089867141e-317,"19","Cadps"
1.69958582169389e-321,1.4998519472228,0.551,0.186,4.27088921133457e-317,"19","Mslnl"
2.39127772587163e-321,1.70811798842922,0.463,0.14,6.00904179734283e-317,"19","Lrp11"
2.04740803636613e-320,1.85336910968064,0.404,0.112,5.14493165458444e-316,"19","Drd2"
2.46627689091033e-319,1.16707432508205,0.817,0.365,6.19750719916858e-315,"19","Retreg1"
9.70997095084719e-319,0.906913089941563,0.976,0.734,2.44001860023839e-314,"19","Atxn7l3b"
1.14626194229044e-318,1.37337769927271,0.633,0.235,2.88044163478165e-314,"19","Stx2"
4.25230443800061e-318,1.24207385793996,0.76,0.329,1.06856158222517e-313,"19","Hspa4l"
3.01931421223919e-317,1.6912106860303,0.47,0.146,7.58723468393587e-313,"19","Pacrg"
3.41331180217175e-317,1.22971745718217,0.759,0.32,8.5773112276774e-313,"19","Ptprs"
1.43128297865415e-316,1.34864813682629,0.631,0.234,3.59667099706002e-312,"19","Adgrl3"
5.65117947705519e-316,1.62567056870968,0.503,0.162,1.4200848907892e-311,"19","B830017H08Rik"
1.52688334714719e-315,1.66750936828555,0.486,0.154,3.83690516304618e-311,"19","Pde7b"
3.56521769006381e-315,1.56552091931433,0.514,0.167,8.95903553336135e-311,"19","Gabbr2"
6.45451989122106e-315,1.62824632298323,0.491,0.156,1.62195630346494e-310,"19","Efr3b"
2.96705453811422e-314,1.62073508673101,0.466,0.143,7.45591134882723e-310,"19","Nme5"
5.52927379963896e-314,1.61089673333459,0.482,0.151,1.38945121311127e-309,"19","Dmtn"
1.14379363745768e-313,1.57640613750961,0.492,0.157,2.87423903156741e-309,"19","Tmprss6"
3.58352642101639e-313,1.34849170058606,0.669,0.269,9.00504354337209e-309,"19","1110032A03Rik"
4.13050847230762e-313,1.24053122268919,0.782,0.359,1.03795547400618e-308,"19","Med21"
6.87075370494292e-313,1.40909777625233,0.642,0.251,1.72655169851511e-308,"19","Khdrbs3"
7.18425071993741e-313,0.92397051606689,0.959,0.559,1.80533036341307e-308,"19","Psip1"
1.03313865804599e-311,1.3785995325532,0.699,0.298,2.59617413380378e-307,"19","Rhoq"
2.39189229419865e-311,1.23391641355695,0.76,0.336,6.01058614609179e-307,"19","Ncoa1"
4.63259713066116e-311,1.86264482281627,0.381,0.103,1.16412533296384e-306,"19","Gm6878"
5.22290740428243e-311,1.49837996699271,0.58,0.211,1.31246440162213e-306,"19","Rpgrip1l"
5.38619730363656e-311,1.7719078716862,0.435,0.129,1.35349752043083e-306,"19","Kcnh3"
5.54963802384026e-311,2.06171109731566,0.327,0.08,1.39456853901082e-306,"19","Kcnmb3"
1.45974932366422e-310,1.42508323393417,0.572,0.201,3.66820407543581e-306,"19","Soga3"
5.41041359283428e-310,1.75504760903194,0.426,0.125,1.35958283174333e-305,"19","Diras1"
6.57110929061826e-310,1.34848406387012,0.579,0.202,1.65125405363946e-305,"19","Trim66"
8.54889657855367e-310,1.59201130254666,0.51,0.169,2.14825222122475e-305,"19","Eml5"
9.04064277361096e-309,1.38626578881666,0.617,0.231,2.2718231225807e-304,"19","Odf2l"
1.44788423590017e-308,1.75400782200844,0.455,0.141,3.63838829639354e-304,"19","Pnmal1"
2.75470977998441e-308,1.6789374542974,0.457,0.141,6.92231020612282e-304,"19","Ccdc184"
4.22911622674271e-308,1.70544095236801,0.458,0.141,1.06273461661818e-303,"19","Mmp16"
5.69456620962663e-307,1.32803336582398,0.685,0.278,1.43098754281708e-302,"19","Glcci1"
2.18821963685319e-306,1.84046927630682,0.391,0.108,5.49877712544837e-302,"19","Nptx2"
2.46053902019701e-306,1.12232827701024,0.863,0.438,6.18308850385306e-302,"19","Rab6a"
6.7358606483942e-306,1.59515423525697,0.495,0.161,1.69265442233498e-301,"19","Brdt"
3.43756378830136e-304,1.31484789097593,0.785,0.412,8.63825404362249e-300,"19","Nfix"
9.34654601351281e-304,1.95029368866259,0.364,0.098,2.34869354773563e-299,"19","Scgn"
1.11611535581346e-303,0.974617374104095,0.781,0.326,2.80468627762365e-299,"19","Cpe"
2.66515836550113e-303,1.24078999945976,0.728,0.306,6.69727645666779e-299,"19","Tmem63b"
2.83241636960647e-302,1.61203036334379,0.469,0.148,7.1175790951841e-298,"19","Ebf4"
3.50683356146576e-302,1.44992562144875,0.582,0.213,8.8123220566073e-298,"19","Gabbr1"
7.3012020615882e-302,1.35339578025613,0.649,0.256,1.8347190660565e-297,"19","D430042O09Rik"
2.97261194424556e-301,1.20120114271292,0.759,0.339,7.46987655469468e-297,"19","Lztfl1"
7.96813407541804e-301,1.61615462974635,0.477,0.154,2.0023124118118e-296,"19","1700088E04Rik"
7.1527541246087e-299,1.60869680540832,0.464,0.147,1.79741558397292e-294,"19","Nyap2"
4.46335230364934e-298,1.64368950527451,0.461,0.144,1.12159580038404e-293,"19","Ccdc170"
6.25053625203909e-297,1.35206581781416,0.628,0.244,1.5706972547749e-292,"19","Pfn2"
7.4010152405829e-297,1.52560286177293,0.511,0.172,1.85980111980608e-292,"19","Kalrn"
1.08272293150635e-296,1.47300744287752,0.528,0.182,2.72077445458231e-292,"19","Rab3b"
6.32841937090569e-296,0.81497123817618,0.994,0.807,1.59026850371489e-291,"19","Atp1a1"
1.37524753820413e-295,1.55779645492226,0.482,0.157,3.45585953875315e-291,"19","Mns1"
2.67035482234721e-295,0.995782133413548,0.86,0.414,6.7103346330763e-291,"19","Cebpg"
6.13891874649644e-295,1.40884061466883,0.608,0.233,1.54264889180709e-290,"19","Eif4e3"
7.6786931328258e-295,1.28777086452336,0.704,0.299,1.9295787973478e-290,"19","Psen2"
3.18108882639309e-294,1.48750686019268,0.512,0.171,7.9937581118432e-290,"19","Trarg1"
5.41472236701616e-294,1.60245697441488,0.475,0.154,1.36066558360749e-289,"19","Cbx8"
5.75894898554822e-294,1.46010400854864,0.544,0.192,1.44716629057841e-289,"19","Wdr35"
5.78004139487547e-294,1.23141872503277,0.71,0.301,1.45246660211826e-289,"19","Casc4"
1.51785676241811e-292,1.37129409223373,0.579,0.211,3.81422225828047e-288,"19","Ift88"
5.09268448531785e-292,1.145487063127,0.827,0.41,1.27974068431552e-287,"19","Kat6a"
1.00655204036983e-291,1.56270712782748,0.493,0.164,2.52936462224534e-287,"19","Ttc8"
1.23137468630987e-291,1.55095002472563,0.517,0.179,3.09432144922807e-287,"19","Ppargc1a"
1.30162488736467e-291,1.43430817822825,0.527,0.182,3.27085317945868e-287,"19","Nwd1"
1.46148152690903e-291,1.33672179812719,0.658,0.265,3.67255692896971e-287,"19","Lrba"
1.59394644180004e-289,1.25400409962796,0.709,0.303,4.00542801359933e-285,"19","1500011B03Rik"
1.84527429069056e-286,1.5291683174797,0.502,0.172,4.63698976507632e-282,"19","Dusp14"
7.56117263015947e-286,0.596758732666431,1,0.99,1.90004707023277e-281,"19","Hsp90ab1"
2.34627160145663e-285,1.75248126243028,0.4,0.118,5.89594590730037e-281,"19","Fsip1"
3.766427695986e-285,1.2611033768893,0.675,0.281,9.46465615724321e-281,"19","Lias"
6.49862892304429e-285,1.5221074457821,0.52,0.183,1.6330404620718e-280,"19","Epb41l1"
1.40517952911271e-284,1.81790888556862,0.384,0.111,3.53107563870733e-280,"19","Ypel4"
2.64932181673264e-283,1.55855520632955,0.499,0.172,6.65748079326746e-279,"19","Lpcat4"
3.82735854533941e-283,1.78346225300479,0.402,0.119,9.61776928858341e-279,"19","Wdr17"
7.50212326592259e-283,1.95738707007231,0.327,0.085,1.88520855549369e-278,"19","Gpr162"
2.0015677737657e-282,1.31630626361906,0.642,0.257,5.02973965869582e-278,"19","Zc2hc1a"
2.51200472491015e-282,1.39819054492669,0.562,0.211,6.31241667322671e-278,"19","Cyb561"
4.17238239856735e-282,1.5412655445828,0.466,0.152,1.04847797293599e-277,"19","Fbxo36"
2.83624224131361e-281,1.73850011591483,0.388,0.112,7.12719312819698e-277,"19","2410004P03Rik"
3.36093476057318e-281,1.29953459226754,0.616,0.241,8.44569295984435e-277,"19","Cby1"
1.94897630847702e-279,1.68448917703515,0.421,0.13,4.8975825655719e-275,"19","Ccdc96"
6.69107805386584e-279,1.63233531993858,0.439,0.139,1.68140100415595e-274,"19","Rab39b"
2.8819454731817e-278,1.6404387856559,0.445,0.143,7.24204077955828e-274,"19","Cacna1h"
3.94385376594531e-278,1.17359506373804,0.733,0.324,9.91051012844396e-274,"19","Hjurp"
5.50850986220153e-278,1.66220277047198,0.422,0.132,1.38423344327262e-273,"19","Slc24a4"
7.51870934124942e-277,1.1377035679363,0.857,0.468,1.88937647036257e-272,"19","Ubl3"
9.63707775466377e-277,1.11237066955373,0.631,0.242,2.42170126896946e-272,"19","Cartpt"
1.6705286361617e-276,0.746793153115998,0.994,0.891,4.19787140981075e-272,"19","Hsp90aa1"
3.826010756596e-276,1.67405084004138,0.422,0.132,9.61438243025008e-272,"19","Kctd16"
4.76229872048686e-276,1.62959094575114,0.425,0.133,1.19671804547114e-271,"19","Nav3"
6.79291164840862e-276,1.39720022051103,0.528,0.189,1.7069907681286e-271,"19","Fam171b"
3.43957993332934e-274,0.972473606853404,0.926,0.532,8.64332041446329e-270,"19","Ypel3"
4.16807029148709e-274,1.52375350172101,0.464,0.153,1.04739438354779e-269,"19","Vsnl1"
6.25059379946595e-274,0.891794174664775,0.963,0.68,1.5707117158678e-269,"19","H2afy"
1.04412338930279e-273,0.72372119650558,0.998,0.909,2.62377766497897e-269,"19","Ndufa4"
2.03071762022543e-273,0.992293996287408,0.845,0.428,5.10299030786448e-269,"19","Cisd1"
6.45537149371848e-273,1.48231642670552,0.505,0.179,1.62217030265652e-268,"19","Cep19"
1.13896737624963e-272,1.67035797207749,0.402,0.121,2.86211111977771e-268,"19","Sgip1"
1.5893636248265e-272,1.11179223098391,0.701,0.296,3.9939118528265e-268,"19","Nme7"
4.78727185791158e-272,1.72470894307195,0.423,0.134,1.2029935451746e-267,"19","Clip4"
1.23831983197256e-271,1.27222961033951,0.527,0.184,3.11177390576386e-267,"19","Dcx"
1.74745377156978e-271,1.59208856990387,0.459,0.154,4.3911765825777e-267,"19","Rabl2"
3.02277352748782e-270,1.68393805198463,0.395,0.119,7.59592759722415e-266,"19","Cfap100"
3.1115342792336e-270,1.09257348809913,0.762,0.351,7.81897449028611e-266,"19","Ccdc34"
3.14133245020715e-270,0.980939530145856,0.91,0.539,7.89385431412554e-266,"19","BC031181"
3.50391715314072e-270,1.53171199867697,0.454,0.149,8.80499341412733e-266,"19","Ptprr"
1.30573021850725e-267,1.07114231420224,0.738,0.331,3.28116946608687e-263,"19","Ssbp2"
2.05166134766808e-267,1.47868853014676,0.496,0.174,5.15561980055511e-263,"19","C030034I22Rik"
4.88517303500496e-267,1.43397556169201,0.498,0.174,1.2275951319664e-262,"19","Ptpdc1"
1.24299936053837e-266,1.64510938960985,0.404,0.124,3.12353309309687e-262,"19","Fam89a"
2.12479058747995e-265,0.59913606737596,1,0.992,5.33938626727838e-261,"19","Ubb"
1.19910000891201e-264,1.54178219668914,0.448,0.148,3.01321841239498e-260,"19","Ap3b2"
3.47150431799486e-264,1.67724047363845,0.391,0.119,8.72354320068928e-260,"19","Enox1"
1.11685158187357e-263,1.9418052336089,0.32,0.086,2.8065363400901e-259,"19","Lrrc3b"
2.25027451480203e-263,1.9286977587308,0.331,0.091,5.65471482824603e-259,"19","Dclk3"
3.33787758431058e-263,1.48302339587804,0.5,0.178,8.38775258161406e-259,"19","Ift80"
3.91191040869783e-263,1.57374588063896,0.422,0.135,9.83023966601678e-259,"19","Ccdc189"
1.00484797583019e-262,1.29678266257002,0.531,0.193,2.52508247846369e-258,"19","Ctxn1"
1.32841533970858e-262,1.38860155525184,0.558,0.215,3.33817490715369e-258,"19","Zbtb7b"
1.48112639588139e-262,1.73557523473869,0.38,0.114,3.72192252021035e-258,"19","Bsn"
1.50258075632065e-262,1.73584824461846,0.37,0.109,3.77583518255816e-258,"19","Gm42372"
3.325504370757e-262,0.831843453679442,0.964,0.761,8.35665993327526e-258,"19","Atp5o"
4.75033256840929e-262,1.46042909969055,0.51,0.186,1.19371107111557e-257,"19","Alms1"
5.41318397757389e-262,1.69394450378589,0.397,0.122,1.36027900172454e-257,"19","Dyrk4"
1.59651957685667e-261,1.51098995282595,0.468,0.159,4.01189404468312e-257,"19","Kcnab2"
1.89234736905898e-260,1.04594694303094,0.574,0.215,4.75527970370832e-256,"19","Bcl11b"
1.12714420486737e-259,1.27581180161419,0.591,0.234,2.83240067241121e-255,"19","Sdc2"
2.47510018057981e-259,1.19220114023804,0.635,0.261,6.219679243779e-255,"19","Rasal2"
2.72976745797632e-259,0.846002467521759,0.955,0.708,6.85963264514868e-255,"19","Mdh1"
8.79863771199379e-259,1.62256421610916,0.42,0.136,2.21100967064692e-254,"19","Nptxr"
4.38918666010484e-258,1.5096812857655,0.478,0.168,1.10295871581775e-253,"19","Ankrd54"
1.70600322241637e-257,1.74506394455622,0.354,0.102,4.28701549761009e-253,"19","Kif27"
2.46612166762345e-257,1.91527701160451,0.31,0.082,6.19711713857096e-253,"19","Gpr158"
5.72136512388506e-257,1.56584502438225,0.443,0.148,1.43772184198108e-252,"19","Bbs7"
3.6930410092059e-256,1.73302659449579,0.357,0.104,9.2802427520335e-252,"19","Ttc25"
1.82542001622109e-255,1.63019023045642,0.403,0.127,4.58709795876197e-251,"19","Kcns3"
5.28383814497449e-255,1.68023633782272,0.39,0.121,1.32777568745064e-250,"19","Tub"
8.97752741466748e-255,1.5803488984294,0.435,0.145,2.25596286403179e-250,"19","Syt14"
1.07569501978479e-254,1.6122827994386,0.407,0.129,2.70311401521719e-250,"19","Zbbx"
1.21375303382302e-254,1.59304221471999,0.414,0.132,3.05003999869386e-250,"19","Hdac9"
6.25718106521077e-254,0.741906565486439,0.989,0.827,1.57236702987681e-249,"19","Kif5b"
9.85480577252609e-253,1.1029866200174,0.736,0.344,2.47641414257808e-248,"19","Lrrc59"
1.7679915124919e-252,0.874858643753716,0.939,0.607,4.44278587174091e-248,"19","Calm3"
2.97978905676359e-252,1.7338023824536,0.37,0.112,7.48791192074122e-248,"19","Kif9"
8.96715866290112e-252,2.13937670179978,0.255,0.06,2.25335730040042e-247,"19","Gcnt7"
1.34508592663024e-251,1.29680372458475,0.597,0.244,3.38006642502914e-247,"19","Ngrn"
3.69353972471123e-251,1.00688196398716,0.831,0.443,9.28149597422685e-247,"19","Cacybp"
8.96044389837106e-251,1.63572620022886,0.393,0.123,2.25166994722166e-246,"19","D130043K22Rik"
1.72053622918665e-250,1.27538357502936,0.606,0.249,4.32353549032313e-246,"19","Rarg"
1.8582607276235e-250,1.10869824673388,0.673,0.295,4.6696233824451e-246,"19","Gcnt2"
2.6207827645182e-250,1.27277533964553,0.579,0.229,6.58576500895779e-246,"19","Tnfrsf21"
2.65804217456115e-250,1.62056293301854,0.397,0.126,6.67939418045472e-246,"19","Tekt1"
1.1586927530983e-249,1.71717183242244,0.368,0.111,2.91167901926073e-245,"19","P4htm"
