"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rps16",2.6307366734099e-05,-0.282506612065859,1,1,0.661077818661173
"Gm4117",2.63217295770859e-05,0.261419562400649,0.778,0.222,0.661438742542592
"Gm42726",2.63515345693702e-05,0.34608821333967,1,0.889,0.662187712193704
"Pnp2",2.69518909137135e-05,0.408874932536447,0.889,0.778,0.677274066770707
"Rpl22l1",2.72729413892721e-05,-0.429636851401175,1,1,0.685341744171019
"Sp140",2.79308022529629e-05,1.25684032728317,1,1,0.701873129814706
"Gimap5",2.81891842917727e-05,-0.337583433787243,1,1,0.708366012067957
"Irgm2",2.8457283901672e-05,0.76812385307892,1,1,0.715103087165115
"Smg7",2.88956495836878e-05,0.445227538412399,1,1,0.726118778388491
"Tmbim1",2.92491406893188e-05,-0.263997207794086,1,1,0.735001656381891
"Ilrun",2.98880995677827e-05,0.539980832094489,1,1,0.751058054038811
"Dcdc2a",3.04379246043458e-05,0.928768042998386,1,1,0.764874607382605
"Fam43a",3.15881916589254e-05,-0.321499979380488,1,1,0.793779668197135
"Hcfc1r1",3.18050123762562e-05,-0.391368453651137,1,1,0.799228156002943
"Nisch",3.19611842393001e-05,-0.336470554296329,1,1,0.803152598749372
"Ly6c2",3.23191470856136e-05,2.64229809227585,1,1,0.812147847114385
"Ipcef1",3.2370223395843e-05,0.397396775375189,1,1,0.813431343714139
"Cpq",3.2486174848722e-05,-0.291595362941426,1,1,0.816345087773536
"Glod4",3.25196075956056e-05,-0.212992450647428,1,1,0.817185219269973
"Naa25",3.25664799120437e-05,0.565456229894489,1,1,0.818363073709746
"Tdrd7",3.26455390191677e-05,0.710063998195674,1,1,0.820349750012664
"Acer2",3.31526936635813e-05,-0.415740385257958,1,1,0.833094039072134
"Lgals9",3.45962780690262e-05,0.847684625358017,1,1,0.869369871596558
"Calhm6",3.48859843579529e-05,1.62636116404989,1,1,0.876649900930999
"Agr2",3.51258994008107e-05,0.413086628722738,1,1,0.882678726042972
"Sun2",3.63559856670428e-05,0.405836732753778,1,1,0.913589563827119
"Nuak1",3.66599901551897e-05,-0.275867051434552,1,1,0.921228892609761
"Tagap",3.6739055160201e-05,0.451634085444523,1,1,0.92321571712069
"Rab12",3.69178497742487e-05,-0.212966476992856,1,1,0.927708646977095
"Homer1",3.74229450384114e-05,0.478749827402975,1,1,0.940401185870239
"Ankib1",3.761277666338e-05,0.446466092107608,1,1,0.945171464774077
"Gm20536",3.77545949561714e-05,0.441028013814966,1,1,0.948735216653631
"Hyal2",3.77941080351994e-05,-0.287116181864841,1,1,0.949728140816525
"Ctnnbip1",3.82492877040737e-05,-0.289643745691898,1,1,0.961166350715669
"Grap2",3.83316759981701e-05,0.529141485700137,1,1,0.963236686158016
"Dock9",3.89370859491918e-05,-0.399703468407992,1,1,0.978450032817242
"Asb13",3.91232686138835e-05,0.604318589910799,1,1,0.983128616998279
"Parp11",3.93278866786605e-05,0.639449158732932,1,1,0.98827046434806
"Dop1b",3.93378174352533e-05,0.589100727273803,1,1,0.988520014330481
"Hipk2",3.95129412213195e-05,0.410893150137616,1,1,0.992920699950539
"Higd2a",3.98953295106763e-05,-0.323292718090873,1,1,1
"Gk",4.05749661813379e-05,0.496584309183062,1,1,1
"Fam89a",4.05754272177647e-05,0.417302865742654,1,0.667,1
"Mob1a",4.06372463319931e-05,0.491744979913214,1,1,1
"H2-Q4",4.09907220924951e-05,0.778660961452754,1,1,1
"Rnf114",4.1233173346154e-05,0.766569559583768,1,1,1
"Rbm43",4.2081471140398e-05,0.5658230501541,1,1,1
"Ifi203",4.21912541981854e-05,0.925439846879369,1,1,1
"Tanc2",4.22247015370171e-05,-0.342055756098915,1,1,1
"Anxa11os",4.24068639356501e-05,0.270565579818581,0.778,0.444,1
"Gramd3",4.24224734689028e-05,0.764371179162126,1,1,1
"Snrpe",4.30420439663123e-05,-0.348317984970107,1,1,1
"Ifi47",4.33272524728957e-05,1.36357778746473,1,1,1
"Trem2",4.35369193675596e-05,-0.664153637238629,1,1,1
"Agmo",4.35724382599748e-05,-0.315850960905322,1,1,1
"Pdss1",4.4115306666435e-05,0.318724505870112,1,1,1
"Tut4",4.54562833960072e-05,-0.128806426937106,1,1,1
"Rps8",4.5721644682554e-05,-0.276334997872989,1,1,1
"Plaa",4.62448839927403e-05,0.396690951651977,1,1,1
"Dnajb9",4.64000572286351e-05,-0.35364805001982,1,1,1
"Wbp2",4.73721592997941e-05,-0.21378817419621,1,1,1
"Rnf187",4.84311119445585e-05,-0.225670099753296,1,1,1
"Bgn",4.97884106129259e-05,-0.595158772791239,1,1,1
"Fos",5.01607368090527e-05,-0.409738751840681,1,1,1
"Hrh2",5.1574640183093e-05,0.512185009346745,1,1,1
"Cacna1h",5.16510163509856e-05,0.426032984083524,0.889,0.444,1
"Gbp6",5.17566683936084e-05,1.05840277992538,1,1,1
"Meig1",5.19629477558451e-05,0.268621835143063,1,0.222,1
"Sfxn2",5.26571885922864e-05,0.355858796606009,1,1,1
"Plxna3",5.2914387128811e-05,0.320805814662795,1,0.222,1
"Insl6",5.3238184301833e-05,0.433063919307373,1,0.889,1
"Parp10",5.53966934907006e-05,0.671655777898279,1,1,1
"Sncg",5.54167792084295e-05,-0.453852969505844,1,1,1
"Ddost",5.65297872574679e-05,-0.288949028015943,1,1,1
"Slc29a3",5.66241799097467e-05,0.653400890247897,1,1,1
"Anxa3",5.71904610705981e-05,-0.308242581541527,1,1,1
"Fmo2",5.8944399982633e-05,-0.590557771607118,1,1,1
"Cuedc2",5.9125211390094e-05,-0.200220780779835,1,1,1
"Ccl9",5.92686006042739e-05,0.453309871495352,1,1,1
"Gm37468",5.98678213034741e-05,0.14861623725501,0.889,0,1
"Tmem173",5.99029818392676e-05,0.620256344179596,1,1,1
"Ppp2r2c",6.28008031409252e-05,0.335988397854162,0.889,0.222,1
"Tmem267",6.32672139812521e-05,0.29286814424175,1,0.889,1
"Gnai2",6.39373958807503e-05,-0.134396011166982,1,1,1
"Spon1",6.39612245576792e-05,1.34703747623987,0.889,0.556,1
"Nop10",6.43265984281486e-05,-0.464600592665712,1,1,1
"Bloc1s1",6.46672686496476e-05,0.503541036713049,1,1,1
"Apol9a",6.51574626869976e-05,0.556736236354274,1,1,1
"Fam92a",6.54180733714632e-05,-0.319764933893144,1,1,1
"Fkbp8",6.66084901548454e-05,-0.247935796562553,1,1,1
"Wdfy1",6.79632442356311e-05,0.391059599479668,1,1,1
"Stab1",6.79839686011246e-05,-0.447900742803617,1,1,1
"Gja4",6.88204479767294e-05,-0.495891780092271,1,1,1
"Sp100",6.95081355076343e-05,0.834306307804959,1,1,1
"Gbp2",7.06877684135609e-05,1.77803304748278,1,1,1
"Rps6kb2",7.11595603224291e-05,0.446860903761567,1,1,1
"Ifi44",7.13822178739491e-05,1.35055438078455,1,1,1
"Ypel3",7.15681570984357e-05,-0.470286777086956,1,1,1
"Gm13713",7.32796422233755e-05,0.440265689280693,0.889,0.778,1
"6430548M08Rik",7.38619093901624e-05,-0.347177692290586,1,1,1
"Mrfap1",7.47320248163852e-05,-0.442041109686149,1,1,1
"Epb41l1",7.48023409905931e-05,0.375934038258557,1,1,1
"Acod1",7.55231187472766e-05,1.3976005174457,0.889,0.889,1
"1700012B09Rik",7.62070578158845e-05,0.816440104825765,1,1,1
"Sult4a1",7.7059857695099e-05,0.265087728973987,0.778,0.111,1
"Wwp2",7.72562209000907e-05,0.429672181311551,1,1,1
"Ass1",7.75383279930792e-05,1.48941522373682,1,1,1
"Kdelr2",7.87713005830304e-05,-0.247202465857412,1,1,1
"Wscd1",7.95426736727593e-05,-0.423454348387033,1,1,1
"Unc45b",8.09716106809565e-05,-0.684796469563615,1,1,1
"Ppp1r8",8.11070153725965e-05,0.37488531914882,1,1,1
"Gm20559",8.23178985352586e-05,0.936030686391622,1,1,1
"Sparc",8.24475674842529e-05,-0.533082036128119,1,1,1
"Fcgr3",8.48395776068372e-05,-0.25908264140129,1,1,1
"Cntrl",8.58601609353359e-05,0.494650971105327,1,1,1
"9330159M07Rik",8.59955405969242e-05,0.394035840253011,1,0.889,1
"Fam241a",8.70422423145305e-05,1.010874747692,1,1,1
"Slc28a2",8.78830561185793e-05,0.5158682187248,1,1,1
"Slfn3",8.8317525969314e-05,0.320632096859275,1,1,1
"Rps12",8.84966763542473e-05,-0.253498108103117,1,1,1
"Tspan14",8.90950797387061e-05,-0.306498807028041,1,1,1
"Etv6",8.91881447755753e-05,0.440111901903944,1,1,1
"Golga3",8.92924086012193e-05,0.373516102399316,1,1,1
"Sdc3",8.95201018609144e-05,0.585253323861201,1,1,1
"Atp13a1",9.15750078401029e-05,0.399953026223087,1,1,1
"Galnt18",9.16515617625771e-05,-0.312285257972401,1,1,1
"Crtap",9.44933953436508e-05,-0.298435188000469,1,1,1
"Cd300lf",9.47665277315552e-05,1.15106835488372,1,1,1
"Plcl2",9.50071431306493e-05,0.619359365191684,1,1,1
"Man1c1",9.56065995437755e-05,-0.238540354711827,1,1,1
"A430035B10Rik",9.57408571959133e-05,0.439451931981093,1,1,1
"Tlr9",9.64622688045643e-05,0.343649718570963,1,1,1
"Tie1",9.66158060109336e-05,-0.603191509765006,1,1,1
"Wtip",9.68663942230222e-05,-0.446597975005692,1,1,1
"Sec11c",0.000101346076458139,-0.273477097679558,1,1,1
"Gbp3",0.000101407468786823,0.992531837558666,1,1,1
"Sparcl1",0.000103250113406191,-0.516862766828825,1,1,1
"Pam",0.000103898157737659,-0.38992113227954,1,1,1
"Rpl30",0.000104051560436225,-0.361856679022828,1,1,1
"P2ry6",0.000106827167566932,-0.265577936192834,1,1,1
"Lhx2",0.000109242038748993,0.572659697148617,1,0.444,1
"Tcn2",0.000109605433884481,-0.31355174414367,1,1,1
"Arhgap24",0.000109875575045755,0.395104649969258,1,1,1
"Pros1",0.000110141121656587,-0.253723708852802,1,1,1
"Jak2",0.000110599894550261,0.963317981404321,1,1,1
"Ccdc25",0.000111937496856885,0.482601601411595,1,1,1
"Csprs",0.000114921791853292,0.670703378856999,1,1,1
"Pmf1",0.000116047340664333,0.524152578105929,1,1,1
"Mtch1",0.0001173887583905,-0.313881490195367,1,1,1
"Thoc2",0.000117755641360036,-0.244085562230713,1,1,1
"Smim26",0.000118280937884819,-0.360142402991166,1,1,1
"Srpk2",0.000120561000340698,-0.310382470132725,1,1,1
"Gimap1",0.000120824404433868,-0.450223737979971,1,1,1
"Gm43328",0.000120920756516922,0.430807177265174,1,1,1
"Elavl3",0.000122551073337396,0.853138295253234,1,0.889,1
"Mtmr11",0.000123522480894082,-0.290155215123611,1,1,1
"Lrrc8a",0.000123759877662313,-0.316114072323213,1,1,1
"Bdp1",0.000123899381826764,0.341718940798709,1,1,1
"Fcgr1",0.000125539137475946,1.17459014005826,1,1,1
"Ubc",0.000125647632796217,-0.409623380557902,1,1,1
"Rhbdf2",0.000128507120494023,0.505120141437134,1,1,1
"Rbbp5",0.000130547873863909,0.320311802928728,1,1,1
"Ankle2",0.00013090733961068,0.534334966930267,1,1,1
"Rapsn",0.000132226934424021,-0.43579065148272,1,1,1
"Ppargc1b",0.00013254855513695,0.384972984291611,1,0.889,1
"Arl4a",0.0001352919306704,-0.354589509367802,1,1,1
"Rps13",0.000135707432528754,-0.281919690742856,1,1,1
"Ubr4",0.000136044255476194,0.371702823935633,1,1,1
"Socs3",0.000141313489360444,-0.424285662868526,1,1,1
"Cnih1",0.000141465632315018,-0.329473784408226,1,1,1
"Tubb5",0.000141975902261874,-0.188718540042657,1,1,1
"Degs1",0.000142385285216421,-0.206539140736125,1,1,1
"Cthrc1",0.000143823971033834,-0.482444749060952,1,1,1
"Bloc1s3",0.000143841832511241,0.472490218264316,1,0.889,1
"9330175E14Rik",0.000144620477105101,0.444983556918106,1,0.889,1
"Cpne8",0.000146119166374567,-0.313970072993421,1,1,1
"Rps27rt",0.000147047958686973,-0.251953048845821,1,1,1
"Nxpe2",0.000147643241651812,-0.264597383799414,1,1,1
"Tgfb1i1",0.000147962826351158,-0.304347021809096,1,1,1
"Ppp2r3c",0.000149137763266104,0.397692214947599,1,1,1
"Mndal",0.000149819812942282,0.902790247254633,1,1,1
"Nosip",0.000150301742596436,0.449450656313711,1,1,1
"Rpl27a",0.000150695159637728,-0.24468984319496,1,1,1
"Hnrnpul2",0.000153085068520872,0.342032439900886,1,1,1
"Ms4a4b",0.000153741425040923,1.15525439123029,1,1,1
"Pnpt1",0.000155081319791406,0.544470998404799,1,1,1
"Fbxw11",0.000155937990901066,0.41055155897039,1,1,1
"Apod",0.00015631975294635,1.61472143718582,1,1,1
"Psme4",0.000156493576664631,0.3462921715246,1,1,1
"Fndc3a",0.000160481263848187,0.752812213768624,1,1,1
"Nr1h3",0.000161204834774767,0.841542049318583,1,1,1
"Dcp2",0.000162102569729259,0.541094493440609,1,1,1
"Pelp1",0.000163154132302085,0.400924829800974,1,1,1
"Nenf",0.000164427032655563,-0.44576183037199,1,1,1
"Slc50a1",0.00016510609183867,-0.331661591771662,1,1,1
"Anapc11",0.000165534764565316,-0.247622121396676,1,1,1
"Cxcl10",0.00016597955370199,2.29077559073774,1,1,1
"Npr1",0.000168559527461452,-0.403190094493813,1,1,1
"Ctnnb1",0.000169998807813435,-0.320937724218715,1,1,1
"Pkp3",0.000171308897758429,0.462128192805628,1,1,1
"Dap",0.00017142602358306,-0.213668498836916,1,1,1
"Sv2c",0.000171428680961193,0.20507172148442,0.889,0.111,1
"Dab2",0.00017211514036861,-0.43350032665646,1,1,1
"5830408C22Rik",0.000172989538398787,0.334824291547972,1,1,1
"4930599N23Rik",0.000173793081232201,0.27332588120743,0.889,0.889,1
"Stoml1",0.000175046680597629,0.39773753185146,1,1,1
"Ctsd",0.000176870161620434,-0.90936816649616,1,1,1
"Id1",0.000177477548311473,-0.752850605119719,1,1,1
"Themis2",0.000177821795027957,0.942412027488082,1,1,1
"Gba",0.000179034005837012,0.53328740524405,1,1,1
"Cd200",0.000184781374370688,-0.502568332082713,1,1,1
"Pdcl3",0.000184890453951399,-0.169730228157195,1,1,1
"Pxdc1",0.000187275412255064,-0.563931393901101,1,1,1
"Rap2c",0.000188783314701131,0.651703615077743,1,1,1
"Hist2h2aa1",0.000189276329437517,0.3768177946161,1,1,1
"Srsf7",0.000189677850237107,-0.281933422994134,1,1,1
"Ap5b1",0.000193372149772051,0.262235578702268,1,1,1
"Gins2",0.000193614895472161,0.452769645637694,1,1,1
"Egfl7",0.0001941805916446,-0.776689224799994,1,1,1
"Cavin2",0.000196039936701883,-0.668625976101386,1,1,1
"Slc17a6",0.000196051486338115,0.392041127080346,0.778,0.333,1
"Mrm1",0.00019710386920407,0.261727510126141,1,1,1
"Paip2",0.00019766168371245,-0.36161193297046,1,1,1
"Sppl2a",0.000200465228963467,0.576322579553217,1,1,1
"Rbbp4",0.000202519134474248,-0.137711729499131,1,1,1
"Pik3ap1",0.000204566803304523,0.766091068871532,1,1,1
"Slco3a1",0.000204637242871415,0.672339646276675,1,1,1
"Mxd1",0.000205031680910299,1.37017020477103,1,1,1
"Sec14l3",0.000207337134170305,1.20737685900511,0.778,0.667,1
"Eloc",0.000207583507365936,-0.307791534388738,1,1,1
"Hist1h2bc",0.000207588311281834,-0.444180388731239,1,1,1
"Mafg",0.000211478782535062,-0.199359240792291,1,1,1
"Amfr",0.000212270881828831,-0.175925412268871,1,1,1
"Tpp1",0.000213586153807111,-0.248516063436445,1,1,1
"Agtpbp1",0.000214076662650186,0.427815060667,1,1,1
"Fdx2",0.000214492735249313,0.368574177307636,1,1,1
"Hat1",0.00021476876378605,0.740248930474804,1,1,1
"Sdf2",0.000215949281889031,-0.233794510805829,1,1,1
"Trbc2",0.000216373946475797,0.201965188412295,0.778,0.333,1
"Gzmb",0.000216956468784521,0.369811039495142,0.667,0.444,1
"2410006H16Rik",0.000217651840696969,-0.285595683050259,1,1,1
"Ibsp",0.000222434169020369,0.207653734672318,0.889,0.111,1
"Mapk3",0.000231007964400222,-0.261893212565862,1,1,1
"Zfp729a",0.000232804225146909,0.334508999604909,1,1,1
"Hps3",0.000233758801731979,0.485782409360004,1,1,1
"Il18bp",0.000236077129056586,1.22564901959118,1,1,1
"Susd6",0.00023934097246043,0.491943604822011,1,1,1
"Hpgd",0.000241326454345036,-0.4134570578444,1,1,1
"Tbk1",0.000241557428856507,0.47508374922497,1,1,1
"Acsm4",0.000243437554928574,0.31760325269553,0.778,0.111,1
"Phf23",0.000243934469923279,0.371694214831965,1,1,1
"Sntb2",0.00024448748663592,-0.29295983375933,1,1,1
"Rusc2",0.000246115282312053,-0.261671303977947,1,1,1
"Fbln5",0.000251241181040147,-0.505165733651566,1,1,1
"Snhg12",0.000251569752736274,-0.241553617053545,1,1,1
"Cep350",0.000258566541893944,0.366404802409183,1,1,1
"Azi2",0.000259225224175734,0.468523949001156,1,1,1
"Tmem106a",0.000259690988657008,0.667074579265257,1,1,1
"Tril",0.000261677373033388,-0.335087096963729,1,1,1
"Dhx38",0.000261728894036773,0.436356109250698,1,1,1
"Ttc28",0.000262514774084246,-0.333084167556386,1,1,1
"Tlk2",0.000262700438126552,0.405776191855526,1,1,1
"Ppp1r15a",0.000262710282816158,-0.323480691554402,1,1,1
"Gna11",0.000263157041063204,-0.389686850063664,1,1,1
"Gpr18",0.000269153289697082,0.485225541426988,1,1,1
"Morc3",0.000271797518625954,0.685748898405801,1,1,1
"Lmbrd1",0.000273340652773576,-0.166595569096898,1,1,1
"Heatr5b",0.000273551176590619,0.384024150616978,1,1,1
"Tm7sf3",0.000275593565612893,-0.216363661664365,1,1,1
"Sox7",0.000278091728602087,-0.263958387315411,1,1,1
"Ubd",0.00027841806366986,0.257733219372892,0.667,0.222,1
"Sectm1a",0.000283180096505122,0.349877391485481,0.667,0.444,1
"Pon2",0.000286054292963861,-0.321399535221179,1,1,1
"Icam2",0.000286114953778738,-0.429232343936916,1,1,1
"Gm13212",0.000291103265285472,0.435448876346245,1,1,1
"Frs2",0.000292770766666667,0.349259487445828,1,1,1
"Pus10",0.000294724315230192,0.405606405918777,1,1,1
"mt-Nd6",0.000295100223507572,0.778968309521181,1,1,1
"Gm13056",0.000295621576694142,-0.252177534683062,0.778,1,1
"Rnf7",0.000297143088679143,-0.326902933481059,1,1,1
"Rpl3",0.00029944559731519,-0.307454265482948,1,1,1
"Bsg",0.000299937696717596,-0.569245959469004,1,1,1
"Ranbp2",0.000300409330512759,0.519821164722714,1,1,1
"Rpl13a",0.000301154203905073,-0.195002471134832,1,1,1
"Rnf135",0.000302732513877326,0.347288581604427,1,1,1
"Msh3",0.000305700862141505,0.349043251283615,1,1,1
"Camk1",0.000309917813572139,-0.385753430230097,1,1,1
"Plekhb1",0.000313452678545117,1.0210553756114,1,1,1
"Nptn",0.000314394298870728,-0.237786810742839,1,1,1
"Rexo2",0.000316133090302811,-0.174134521715421,1,1,1
"Casp12",0.000316366839558706,-0.334592944205104,1,1,1
"Plekhf2",0.000319284308854444,0.647653687553335,1,1,1
"Tm6sf1",0.000320344754982111,-0.285142703958769,1,1,1
"Slc1a2",0.000323755646388787,0.464134426623809,1,0.667,1
"Abhd8",0.000323851954898279,-0.22448806555263,1,1,1
"Gm17435",0.000325139497473668,0.423155714390026,1,1,1
"Zc3h12d",0.000325205567707424,0.462161286503956,1,1,1
"Gm10432",0.000325440725248956,0.242302229450669,1,0.333,1
"Slc25a19",0.00032601091866831,0.390240947687551,1,1,1
"Asnsd1",0.000326852230733422,0.428114451707491,1,1,1
"Tmcc1",0.000327045791634327,-0.230269224872133,1,1,1
"Prdm5",0.00032737430748037,-0.171965294001507,0.778,1,1
"Slc25a22",0.000333170206925692,0.660339086122645,1,1,1
"Rpl10",0.000333178856385912,-0.23539602389195,1,1,1
"Ssh2",0.00033560657491955,-0.178708717575876,1,1,1
"Psme2",0.000336780458246833,0.736326720565675,1,1,1
"Arid4b",0.000338731711414562,-0.20219826577686,1,1,1
"Snx10",0.000339464550611172,0.512349649582395,1,1,1
"Tbxa2r",0.000340989710691917,-0.522954864420864,1,1,1
"Vars",0.00034181427030227,0.319404546832484,1,1,1
"Cct4",0.000344893172246507,-0.181184752613068,1,1,1
"Map2k4",0.000347377759686248,0.382983569575904,1,1,1
"Cdkl4",0.000349426798804153,0.307640415777958,0.778,0.111,1
"Gpr22",0.000350238288940106,0.129896169887152,1,0.111,1
"Prdm16",0.000351645073337223,-0.411779432061704,1,1,1
"Hagh",0.000355728427933205,-0.182685883028443,1,1,1
"Nphs1",0.000357035854395508,0.40388155308187,1,0.778,1
"Nfkbia",0.000361189885903305,-0.549524926618888,1,1,1
"Hspg2",0.000369307432019736,-0.639186697472039,1,1,1
"Gm43813",0.000370034541079141,0.34138097772487,1,1,1
"Cdc34",0.000373932732103804,0.433759321883092,1,1,1
"Smg1",0.000374352145866722,0.382887729023613,1,1,1
"Nr3c1",0.000374675700168886,-0.113399991960921,1,1,1
"Apof",0.000375131192067311,0.25971783335625,0.889,0.667,1
"Rnf169",0.000376425093013068,0.339773263142514,1,1,1
"Mfsd5",0.000376752898366704,0.380845752169329,1,1,1
"Inhba",0.000379928503198042,0.567374575466442,0.778,1,1
"Trf",0.000381587844060447,-0.484020231197654,1,1,1
"Vkorc1",0.000387058703796183,-0.333271205266075,1,1,1
"Tasor2",0.000387623698994686,0.428766601911923,1,1,1
"Carns1",0.000388512753428133,0.75431707694059,1,0.444,1
"Cd34",0.000388742439778158,-0.423881565458536,1,1,1
"Unc45a",0.000389889219561496,0.426677364232404,1,1,1
"Mrpl1",0.000393599468469613,0.366704156863092,1,1,1
"Serpinb6a",0.00039803957828523,-0.461918219838106,1,1,1
"H2-T22",0.000402393730379687,1.08082641082434,1,1,1
"Pex16",0.000405157219839038,0.417071725251836,1,1,1
"Trim12a",0.000405467992028909,0.553109699354792,1,1,1
"Hist1h2ae",0.000405633986664958,0.432878292659006,1,1,1
"Tmem171",0.000411161596962844,0.549655705515191,0.889,0.889,1
"Rpl5",0.000416565538609335,-0.261654455987137,1,1,1
"Gm28192",0.000419956409598743,0.292009190417694,0.889,0.556,1
"Fmo1",0.000421584017418025,-0.476142939066505,1,1,1
"H2-Q6",0.000426211036435678,1.13433417463003,1,1,1
"Zfas1",0.000429401314313576,0.96337921694767,1,1,1
"Strip2",0.000432148671045226,0.343821528265658,1,0.889,1
"Lat",0.000432189516303544,0.217573923094971,1,0.444,1
"Mfsd12",0.000433812940919953,0.63114638903446,1,1,1
"Msantd3",0.000438282028365452,-0.20425400976113,1,1,1
"Eif2b2",0.00043997639760903,0.39717801206743,1,1,1
"Ift88",0.000442592413992025,0.467749561258418,1,1,1
"R3hdm4",0.000445444277405117,-0.199052717198375,1,1,1
"Ech1",0.000447166545558316,-0.397460319919619,1,1,1
"Rps24",0.000450201003993528,-0.20833576403719,1,1,1
"Srpr",0.000451470213170775,-0.266610026729631,1,1,1
"Psmb8",0.000452424932839978,0.780741711719996,1,1,1
"Abhd12",0.000455154474210169,-0.244922982110117,1,1,1
